"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","95% Confidence Interval","Confidence Interval Low","Confidence Interval High",
"24","Maryland","24043010300","Washington County, MD - 24043010300","2020","8.7%","","(7.1% - 10.6%)","7.1%","10.6%",
"24","Maryland","24043010400","Washington County, MD - 24043010400","2020","12.0%","","(10.2% - 14.1%)","10.2%","14.1%",
"24","Maryland","24043010500","Washington County, MD - 24043010500","2020","12.4%","","(10.7% - 14.3%)","10.7%","14.3%",
"24","Maryland","24043010600","Washington County, MD - 24043010600","2020","11.7%","","(10.0% - 13.6%)","10.0%","13.6%",
"24","Maryland","24043010700","Washington County, MD - 24043010700","2020","11.2%","","(9.1% - 13.3%)","9.1%","13.3%",
"24","Maryland","24043010801","Washington County, MD - 24043010801","2020","10.0%","","(8.4% - 11.6%)","8.4%","11.6%",
"24","Maryland","24043010802","Washington County, MD - 24043010802","2020","10.6%","","(8.5% - 13.0%)","8.5%","13.0%",
"24","Maryland","24043010900","Washington County, MD - 24043010900","2020","10.3%","","(9.3% - 11.3%)","9.3%","11.3%",
"24","Maryland","24043011000","Washington County, MD - 24043011000","2020","21.0%","","(17.8% - 24.5%)","17.8%","24.5%",
"24","Maryland","24043011100","Washington County, MD - 24043011100","2020","11.0%","","(9.2% - 12.8%)","9.2%","12.8%",
"24","Maryland","24043011201","Washington County, MD - 24043011201","2020","10.6%","","(8.6% - 12.9%)","8.6%","12.9%",
"24","Maryland","24043011202","Washington County, MD - 24043011202","2020","11.3%","","(9.8% - 12.9%)","9.8%","12.9%",
"24","Maryland","24043011301","Washington County, MD - 24043011301","2020","10.0%","","(8.2% - 12.3%)","8.2%","12.3%",
"24","Maryland","24043011302","Washington County, MD - 24043011302","2020","8.4%","","(7.4% - 9.5%)","7.4%","9.5%",
"24","Maryland","24043011400","Washington County, MD - 24043011400","2020","9.6%","","(7.7% - 11.9%)","7.7%","11.9%",
"24","Maryland","24043011500","Washington County, MD - 24043011500","2020","8.8%","","(7.7% - 9.9%)","7.7%","9.9%",
"24","Maryland","24043011600","Washington County, MD - 24043011600","2020","10.0%","","(8.0% - 12.1%)","8.0%","12.1%",
"24","Maryland","24045000100","Wicomico County, MD - 24045000100","2020","18.8%","","(16.5% - 21.2%)","16.5%","21.2%",
"24","Maryland","24045000200","Wicomico County, MD - 24045000200","2020","10.7%","","(8.9% - 12.7%)","8.9%","12.7%",
"24","Maryland","24045000300","Wicomico County, MD - 24045000300","2020","20.8%","","(17.7% - 24.1%)","17.7%","24.1%",
"24","Maryland","24045000400","Wicomico County, MD - 24045000400","2020","10.8%","","(8.6% - 14.2%)","8.6%","14.2%",
"24","Maryland","24045000500","Wicomico County, MD - 24045000500","2020","17.9%","","(15.4% - 20.6%)","15.4%","20.6%",
"24","Maryland","24045010101","Wicomico County, MD - 24045010101","2020","10.6%","","(9.3% - 12.1%)","9.3%","12.1%",
"24","Maryland","24045010102","Wicomico County, MD - 24045010102","2020","10.6%","","(8.9% - 12.4%)","8.9%","12.4%",
"24","Maryland","24045010200","Wicomico County, MD - 24045010200","2020","17.8%","","(15.1% - 20.8%)","15.1%","20.8%",
"24","Maryland","24045010300","Wicomico County, MD - 24045010300","2020","9.0%","","(7.4% - 10.9%)","7.4%","10.9%",
"24","Maryland","24045010400","Wicomico County, MD - 24045010400","2020","10.5%","","(8.7% - 12.9%)","8.7%","12.9%",
"24","Maryland","24045010501","Wicomico County, MD - 24045010501","2020","10.7%","","(9.1% - 12.4%)","9.1%","12.4%",
"24","Maryland","24045010502","Wicomico County, MD - 24045010502","2020","12.4%","","(9.8% - 16.4%)","9.8%","16.4%",
"24","Maryland","24045010603","Wicomico County, MD - 24045010603","2020","11.7%","","(10.4% - 13.0%)","10.4%","13.0%",
"24","Maryland","24045010604","Wicomico County, MD - 24045010604","2020","12.7%","","(11.4% - 14.0%)","11.4%","14.0%",
"24","Maryland","24045010605","Wicomico County, MD - 24045010605","2020","7.2%","","(5.6% - 9.2%)","5.6%","9.2%",
"24","Maryland","24045010606","Wicomico County, MD - 24045010606","2020","11.7%","","(10.4% - 13.1%)","10.4%","13.1%",
"24","Maryland","24045010701","Wicomico County, MD - 24045010701","2020","11.7%","","(10.5% - 12.9%)","10.5%","12.9%",
"24","Maryland","24045010702","Wicomico County, MD - 24045010702","2020","13.2%","","(11.9% - 14.6%)","11.9%","14.6%",
"24","Maryland","24045010800","Wicomico County, MD - 24045010800","2020","9.6%","","(8.8% - 10.6%)","8.8%","10.6%",
"24","Maryland","24047950000","Worcester County, MD - 24047950000","2020","11.7%","","(10.0% - 13.7%)","10.0%","13.7%",
"24","Maryland","24047950100","Worcester County, MD - 24047950100","2020","8.3%","","(6.7% - 10.3%)","6.7%","10.3%",
"24","Maryland","24047950300","Worcester County, MD - 24047950300","2020","10.2%","","(8.1% - 12.7%)","8.1%","12.7%",
"24","Maryland","24047950400","Worcester County, MD - 24047950400","2020","8.4%","","(6.7% - 10.6%)","6.7%","10.6%",
"24","Maryland","24047950600","Worcester County, MD - 24047950600","2020","7.8%","","(6.1% - 9.4%)","6.1%","9.4%",
"24","Maryland","24047950700","Worcester County, MD - 24047950700","2020","7.8%","","(6.2% - 9.5%)","6.2%","9.5%",
"24","Maryland","24047950800","Worcester County, MD - 24047950800","2020","9.4%","","(8.2% - 10.6%)","8.2%","10.6%",
"24","Maryland","24047950900","Worcester County, MD - 24047950900","2020","10.6%","","(8.7% - 12.5%)","8.7%","12.5%",
"24","Maryland","24047951000","Worcester County, MD - 24047951000","2020","11.8%","","(10.2% - 13.4%)","10.2%","13.4%",
"24","Maryland","24047951100","Worcester County, MD - 24047951100","2020","7.8%","","(6.2% - 9.7%)","6.2%","9.7%",
"24","Maryland","24047951200","Worcester County, MD - 24047951200","2020","9.8%","","(8.6% - 11.2%)","8.6%","11.2%",
"24","Maryland","24047951300","Worcester County, MD - 24047951300","2020","14.4%","","(12.3% - 16.7%)","12.3%","16.7%",
"24","Maryland","24047951400","Worcester County, MD - 24047951400","2020","11.1%","","(10.0% - 12.3%)","10.0%","12.3%",
"24","Maryland","24047951500","Worcester County, MD - 24047951500","2020","13.6%","","(11.5% - 15.7%)","11.5%","15.7%",
"24","Maryland","24047951700","Worcester County, MD - 24047951700","2020","9.2%","","(7.8% - 10.7%)","7.8%","10.7%",
"24","Maryland","24047980000","Worcester County, MD - 24047980000","2020","Low Population","","","","",
"24","Maryland","24047990000","Worcester County, MD - 24047990000","2020","Low Population","","","","",
